i, j, E, error
54, 57, -12.1534, 6.41805e-09
54, 58, -12.1534, 6.41805e-09
54, 59, -12.1534, 6.41805e-09
54, 60, -12.1534, 6.41805e-09
54, 61, -12.1534, 6.41805e-09
54, 62, -12.1534, 6.41805e-09
54, 63, -12.1534, 6.41805e-09
55, 0, -11.9062, 7.08338e-09
55, 1, -11.9062, 7.08338e-09
55, 2, -11.9062, 7.08338e-09
55, 3, -11.9062, 7.08338e-09
55, 4, -11.9062, 7.08338e-09
55, 5, -11.9062, 7.08338e-09
55, 6, -11.9062, 7.08338e-09
55, 7, -11.9062, 7.08338e-09
55, 8, -11.9062, 7.08338e-09
55, 9, -11.9062, 7.08338e-09
55, 10, -11.9062, 7.08338e-09
55, 11, -11.9062, 7.08338e-09
55, 12, -11.9062, 7.08338e-09
55, 13, -11.9062, 7.08338e-09
55, 14, -11.9062, 7.08338e-09
55, 15, -11.9062, 7.08338e-09
55, 16, -11.9062, 7.08338e-09
55, 17, -11.9062, 7.08338e-09
55, 18, -11.9062, 7.08338e-09
55, 19, -11.9062, 7.08338e-09
55, 20, -11.9062, 7.08338e-09
55, 21, -11.9062, 7.08338e-09
55, 22, -11.9062, 7.08338e-09
55, 23, -11.9062, 7.08338e-09
55, 24, -11.9062, 7.08338e-09
55, 25, -11.9062, 7.08338e-09
55, 26, -11.9062, 7.08338e-09
55, 27, -11.9062, 7.08338e-09
55, 28, -11.9062, 7.08338e-09
55, 29, -11.9062, 7.08338e-09
55, 30, -11.9062, 7.08338e-09
55, 31, -11.9062, 7.08338e-09
55, 32, -11.9062, 7.08338e-09
55, 33, -11.9062, 7.08338e-09
55, 34, -11.9062, 7.08338e-09
55, 35, -11.9062, 7.08338e-09
55, 36, -11.9062, 7.08338e-09
55, 37, -11.9062, 7.08338e-09
55, 38, -11.9062, 7.08338e-09
55, 39, -11.9062, 7.08338e-09
55, 40, -11.9062, 7.08338e-09
55, 41, -11.9062, 7.08338e-09
55, 42, -11.9062, 7.08338e-09
55, 43, -11.9062, 7.08338e-09
55, 44, -11.9062, 7.08338e-09
55, 45, -11.9062, 7.08338e-09
55, 46, -11.9062, 7.08338e-09
55, 47, -11.9062, 7.08338e-09
55, 48, -11.9062, 7.08338e-09
55, 49, -11.9062, 7.08338e-09
55, 50, -11.9062, 7.08338e-09
55, 51, -11.9062, 7.08338e-09
55, 52, -11.9062, 7.08338e-09
55, 53, -11.9062, 7.08338e-09
55, 54, -11.9062, 7.08338e-09
55, 55, -11.9062, 7.08338e-09
55, 56, -11.9062, 7.08338e-09
55, 57, -11.9062, 7.08338e-09
55, 58, -11.9062, 7.08338e-09
55, 59, -11.9062, 7.08338e-09
55, 60, -11.9062, 7.08338e-09
55, 61, -11.9062, 7.08338e-09
55, 62, -11.9062, 7.08338e-09
55, 63, -11.9062, 7.08338e-09
56, 0, -11.5788, 7.9026e-09
56, 1, -11.5788, 7.9026e-09
56, 2, -11.5788, 7.9026e-09
56, 3, -11.5788, 7.9026e-09
56, 4, -11.5788, 7.9026e-09
56, 5, -11.5788, 7.9026e-09
56, 6, -11.5788, 7.9026e-09
56, 7, -11.5788, 7.9026e-09
56, 8, -11.5788, 7.9026e-09
56, 9, -11.5788, 7.9026e-09
56, 10, -11.5788, 7.9026e-09
56, 11, -11.5788, 7.9026e-09
56, 12, -11.5788, 7.9026e-09
56, 13, -11.5788, 7.9026e-09
56, 14, -11.5788, 7.9026e-09
56, 15, -11.5788, 7.9026e-09
56, 16, -11.5788, 7.9026e-09
56, 17, -11.5788, 7.9026e-09
56, 18, -11.5788, 7.9026e-09
56, 19, -11.5788, 7.9026e-09
56, 20, -11.5788, 7.9026e-09
56, 21, -11.5788, 7.9026e-09
56, 22, -11.5788, 7.9026e-09
56, 23, -11.5788, 7.9026e-09
56, 24, -11.5788, 7.9026e-09
56, 25, -11.5788, 7.9026e-09
56, 26, -11.5788, 7.9026e-09
56, 27, -11.5788, 7.9026e-09
56, 28, -11.5788, 7.9026e-09
56, 29, -11.5788, 7.9026e-09
56, 30, -11.5788, 7.9026e-09
56, 31, -11.5788, 7.9026e-09
56, 32, -11.5788, 7.9026e-09
56, 33, -11.5788, 7.9026e-09
56, 34, -11.5788, 7.9026e-09
56, 35, -11.5788, 7.9026e-09
56, 36, -11.5788, 7.9026e-09
56, 37, -11.5788, 7.9026e-09
56, 38, -11.5788, 7.9026e-09
56, 39, -11.5788, 7.9026e-09
56, 40, -11.5788, 7.9026e-09
56, 41, -11.5788, 7.9026e-09
56, 42, -11.5788, 7.9026e-09
56, 43, -11.5788, 7.9026e-09
56, 44, -11.5788, 7.9026e-09
56, 45, -11.5788, 7.9026e-09
56, 46, -11.5788, 7.9026e-09
56, 47, -11.5788, 7.9026e-09
56, 48, -11.5788, 7.9026e-09
56, 49, -11.5788, 7.9026e-09
56, 50, -11.5788, 7.9026e-09
56, 51, -11.5788, 7.9026e-09
56, 52, -11.5788, 7.9026e-09
56, 53, -11.5788, 7.9026e-09
56, 54, -11.5788, 7.9026e-09
56, 55, -11.5788, 7.9026e-09
56, 56, -11.5788, 7.9026e-09
56, 57, -11.5788, 7.9026e-09
56, 58, -11.5788, 7.9026e-09
56, 59, -11.5788, 7.9026e-09
56, 60, -11.5788, 7.9026e-09
56, 61, -11.5788, 7.9026e-09
56, 62, -11.5788, 7.9026e-09
56, 63, -11.5788, 7.9026e-09
57, 0, -11.1589, 8.93611e-09
57, 1, -11.1589, 8.93611e-09
57, 2, -11.1589, 8.93611e-09
57, 3, -11.1589, 8.93611e-09
57, 4, -11.1589, 8.93611e-09
57, 5, -11.1589, 8.93611e-09
57, 6, -11.1589, 8.93611e-09
57, 7, -11.1589, 8.93611e-09
57, 8, -11.1589, 8.93611e-09
57, 9, -11.1589, 8.93611e-09
57, 10, -11.1589, 8.93611e-09
57, 11, -11.1589, 8.93611e-09
57, 12, -11.1589, 8.93611e-09
57, 13, -11.1589, 8.93611e-09
57, 14, -11.1589, 8.93611e-09
57, 15, -11.1589, 8.93611e-09
57, 16, -11.1589, 8.93611e-09
57, 17, -11.1589, 8.93611e-09
57, 18, -11.1589, 8.93611e-09
57, 19, -11.1589, 8.93611e-09
57, 20, -11.1589, 8.93611e-09
57, 21, -11.1589, 8.93611e-09
57, 22, -11.1589, 8.93611e-09
57, 23, -11.1589, 8.93611e-09
57, 24, -11.1589, 8.93611e-09
57, 25, -11.1589, 8.93611e-09
57, 26, -11.1589, 8.93611e-09
57, 27, -11.1589, 8.93611e-09
57, 28, -11.1589, 8.93611e-09
57, 29, -11.1589, 8.93611e-09
57, 30, -11.1589, 8.93611e-09
57, 31, -11.1589, 8.93611e-09
57, 32, -11.1589, 8.93611e-09
57, 33, -11.1589, 8.93611e-09
57, 34, -11.1589, 8.93611e-09
57, 35, -11.1589, 8.93611e-09
57, 36, -11.1589, 8.93611e-09
57, 37, -11.1589, 8.93611e-09
57, 38, -11.1589, 8.93611e-09
57, 39, -11.1589, 8.93611e-09
57, 40, -11.1589, 8.93611e-09
57, 41, -11.1589, 8.93611e-09
57, 42, -11.1589, 8.93611e-09
57, 43, -11.1589, 8.93611e-09
57, 44, -11.1589, 8.93611e-09
57, 45, -11.1589, 8.93611e-09
57, 46, -11.1589, 8.93611e-09
57, 47, -11.1589, 8.93611e-09
57, 48, -11.1589, 8.93611e-09
57, 49, -11.1589, 8.93611e-09
57, 50, -11.1589, 8.93611e-09
57, 51, -11.1589, 8.93611e-09
57, 52, -11.1589, 8.93611e-09
57, 53, -11.1589, 8.93611e-09
57, 54, -11.1589, 8.93611e-09
57, 55, -11.1589, 8.93611e-09
57, 56, -11.1589, 8.93611e-09
57, 57, -11.1589, 8.93611e-09
57, 58, -11.1589, 8.93611e-09
57, 59, -11.1589, 8.93611e-09
57, 60, -11.1589, 8.93611e-09
57, 61, -11.1589, 8.93611e-09
57, 62, -11.1589, 8.93611e-09
57, 63, -11.1589, 8.93611e-09
58, 0, -10.6326, 1.02806e-08
58, 1, -10.6326, 1.02806e-08
58, 2, -10.6326, 1.02806e-08
58, 3, -10.6326, 1.02806e-08
58, 4, -10.6326, 1.02806e-08
58, 5, -10.6326, 1.02806e-08
58, 6, -10.6326, 1.02806e-08
58, 7, -10.6326, 1.02806e-08
58, 8, -10.6326, 1.02806e-08
58, 9, -10.6326, 1.02806e-08
58, 10, -10.6326, 1.02806e-08
58, 11, -10.6326, 1.02806e-08
58, 12, -10.6326, 1.02806e-08
58, 13, -10.6326, 1.02806e-08
58, 14, -10.6326, 1.02806e-08
58, 15, -10.6326, 1.02806e-08
58, 16, -10.6326, 1.02806e-08
58, 17, -10.6326, 1.02806e-08
58, 18, -10.6326, 1.02806e-08
58, 19, -10.6326, 1.02806e-08
58, 20, -10.6326, 1.02806e-08
58, 21, -10.6326, 1.02806e-08
58, 22, -10.6326, 1.02806e-08
58, 23, -10.6326, 1.02806e-08
58, 24, -10.6326, 1.02806e-08
58, 25, -10.6326, 1.02806e-08
58, 26, -10.6326, 1.02806e-08
58, 27, -10.6326, 1.02806e-08
58, 28, -10.6326, 1.02806e-08
58, 29, -10.6326, 1.02806e-08
58, 30, -10.6326, 1.02806e-08
58, 31, -10.6326, 1.02806e-08
58, 32, -10.6326, 1.02806e-08
58, 33, -10.6326, 1.02806e-08
58, 34, -10.6326, 1.02806e-08
58, 35, -10.6326, 1.02806e-08
58, 36, -10.6326, 1.02806e-08
58, 37, -10.6326, 1.02806e-08
58, 38, -10.6326, 1.02806e-08
58, 39, -10.6326, 1.02806e-08
58, 40, -10.6326, 1.02806e-08
58, 41, -10.6326, 1.02806e-08
58, 42, -10.6326, 1.02806e-08
58, 43, -10.6326, 1.02806e-08
58, 44, -10.6326, 1.02806e-08
58, 45, -10.6326, 1.02806e-08
58, 46, -10.6326, 1.02806e-08
58, 47, -10.6326, 1.02806e-08
58, 48, -10.6326, 1.02806e-08
58, 49, -10.6326, 1.02806e-08
58, 50, -10.6326, 1.02806e-08
58, 51, -10.6326, 1.02806e-08
58, 52, -10.6326, 1.02806e-08
58, 53, -10.6326, 1.02806e-08
58, 54, -10.6326, 1.02806e-08
58, 55, -10.6326, 1.02806e-08
58, 56, -10.6326, 1.02806e-08
58, 57, -10.6326, 1.02806e-08
58, 58, -10.6326, 1.02806e-08
58, 59, -10.6326, 1.02806e-08
58, 60, -10.6326, 1.02806e-08
58, 61, -10.6326, 1.02806e-08
58, 62, -10.6326, 1.02806e-08
58, 63, -10.6326, 1.02806e-08
59, 0, -9.98384, 1.21013e-08
59, 1, -9.98384, 1.21013e-08
59, 2, -9.98384, 1.21013e-08
59, 3, -9.98384, 1.21013e-08
59, 4, -9.98384, 1.21013e-08
59, 5, -9.98384, 1.21013e-08
59, 6, -9.98384, 1.21013e-08
59, 7, -9.98384, 1.21013e-08
59, 8, -9.98384, 1.21013e-08
59, 9, -9.98384, 1.21013e-08
59, 10, -9.98384, 1.21013e-08
59, 11, -9.98384, 1.21013e-08
59, 12, -9.98384, 1.21013e-08
59, 13, -9.98384, 1.21013e-08
59, 14, -9.98384, 1.21013e-08
59, 15, -9.98384, 1.21013e-08
59, 16, -9.98384, 1.21013e-08
59, 17, -9.98384, 1.21013e-08
59, 18, -9.98384, 1.21013e-08
59, 19, -9.98384, 1.21013e-08
59, 20, -9.98384, 1.21013e-08
59, 21, -9.98384, 1.21013e-08
59, 22, -9.98384, 1.21013e-08
59, 23, -9.98384, 1.21013e-08
59, 24, -9.98384, 1.21013e-08
59, 25, -9.98384, 1.21013e-08
59, 26, -9.98384, 1.21013e-08
59, 27, -9.98384, 1.21013e-08
59, 28, -9.98384, 1.21013e-08
59, 29, -9.98384, 1.21013e-08
59, 30, -9.98384, 1.21013e-08
59, 31, -9.98384, 1.21013e-08
59, 32, -9.98384, 1.21013e-08
59, 33, -9.98384, 1.21013e-08
59, 34, -9.98384, 1.21013e-08
59, 35, -9.98384, 1.21013e-08
59, 36, -9.98384, 1.21013e-08
59, 37, -9.98384, 1.21013e-08
59, 38, -9.98384, 1.21013e-08
59, 39, -9.98384, 1.21013e-08
59, 40, -9.98384, 1.21013e-08
59, 41, -9.98384, 1.21013e-08
59, 42, -9.98384, 1.21013e-08
59, 43, -9.98384, 1.21013e-08
59, 44, -9.98384, 1.21013e-08
59, 45, -9.98384, 1.21013e-08
59, 46, -9.98384, 1.21013e-08
59, 47, -9.98384, 1.21013e-08
59, 48, -9.98384, 1.21013e-08
59, 49, -9.98384, 1.21013e-08
59, 50, -9.98384, 1.21013e-08
59, 51, -9.98384, 1.21013e-08
59, 52, -9.98384, 1.21013e-08
59, 53, -9.98384, 1.21013e-08
59, 54, -9.98384, 1.21013e-08
59, 55, -9.98384, 1.21013e-08
59, 56, -9.98384, 1.21013e-08
59, 57, -9.98384, 1.21013e-08
59, 58, -9.98384, 1.21013e-08
59, 59, -9.98384, 1.21013e-08
59, 60, -9.98384, 1.21013e-08
59, 61, -9.98384, 1.21013e-08
59, 62, -9.98384, 1.21013e-08
59, 63, -9.98384, 1.21013e-08
60, 0, -9.19322, 1.47057e-08
60, 1, -9.19322, 1.47057e-08
60, 2, -9.19322, 1.47057e-08
60, 3, -9.19322, 1.47057e-08
60, 4, -9.19322, 1.47057e-08
60, 5, -9.19322, 1.47057e-08
60, 6, -9.19322, 1.47057e-08
60, 7, -9.19322, 1.47057e-08
60, 8, -9.19322, 1.47057e-08
60, 9, -9.19322, 1.47057e-08
60, 10, -9.19322, 1.47057e-08
60, 11, -9.19322, 1.47057e-08
60, 12, -9.19322, 1.47057e-08
60, 13, -9.19322, 1.47057e-08
60, 14, -9.19322, 1.47057e-08
60, 15, -9.19322, 1.47057e-08
60, 16, -9.19322, 1.47057e-08
60, 17, -9.19322, 1.47057e-08
60, 18, -9.19322, 1.47057e-08
60, 19, -9.19322, 1.47057e-08
60, 20, -9.19322, 1.47057e-08
60, 21, -9.19322, 1.47057e-08
60, 22, -9.19322, 1.47057e-08
60, 23, -9.19322, 1.47057e-08
60, 24, -9.19322, 1.47057e-08
60, 25, -9.19322, 1.47057e-08
60, 26, -9.19322, 1.47057e-08
60, 27, -9.19322, 1.47057e-08
60, 28, -9.19322, 1.47057e-08
60, 29, -9.19322, 1.47057e-08
60, 30, -9.19322, 1.47057e-08
60, 31, -9.19322, 1.47057e-08
60, 32, -9.19322, 1.47057e-08
60, 33, -9.19322, 1.47057e-08
60, 34, -9.19322, 1.47057e-08
60, 35, -9.19322, 1.47057e-08
60, 36, -9.19322, 1.47057e-08
60, 37, -9.19322, 1.47057e-08
60, 38, -9.19322, 1.47057e-08
60, 39, -9.19322, 1.47057e-08
60, 40, -9.19322, 1.47057e-08
60, 41, -9.19322, 1.47057e-08
60, 42, -9.19322, 1.47057e-08
60, 43, -9.19322, 1.47057e-08
60, 44, -9.19322, 1.47057e-08
60, 45, -9.19322, 1.47057e-08
60, 46, -9.19322, 1.47057e-08
60, 47, -9.19322, 1.47057e-08
60, 48, -9.19322, 1.47057e-08
60, 49, -9.19322, 1.47057e-08
60, 50, -9.19322, 1.47057e-08
60, 51, -9.19322, 1.47057e-08
60, 52, -9.19322, 1.47057e-08
60, 53, -9.19322, 1.47057e-08
60, 54, -9.19322, 1.47057e-08
60, 55, -9.19322, 1.47057e-08
60, 56, -9.19322, 1.47057e-08
60, 57, -9.19322, 1.47057e-08
60, 58, -9.19322, 1.47057e-08
60, 59, -9.19322, 1.47057e-08
60, 60, -9.19322, 1.47057e-08
60, 61, -9.19322, 1.47057e-08
60, 62, -9.19322, 1.47057e-08
60, 63, -9.19322, 1.47057e-08
61, 0, -8.23438, 1.87386e-08
61, 1, -8.23438, 1.87386e-08
61, 2, -8.23438, 1.87386e-08
61, 3, -8.23438, 1.87386e-08
61, 4, -8.23438, 1.87386e-08
61, 5, -8.23438, 1.87386e-08
61, 6, -8.23438, 1.87386e-08
61, 7, -8.23438, 1.87386e-08
61, 8, -8.23438, 1.87386e-08
61, 9, -8.23438, 1.87386e-08
61, 10, -8.23438, 1.87386e-08
61, 11, -8.23438, 1.87386e-08
61, 12, -8.23438, 1.87386e-08
61, 13, -8.23438, 1.87386e-08
61, 14, -8.23438, 1.87386e-08
61, 15, -8.23438, 1.87386e-08
61, 16, -8.23438, 1.87386e-08
61, 17, -8.23438, 1.87386e-08
61, 18, -8.23438, 1.87386e-08
61, 19, -8.23438, 1.87386e-08
61, 20, -8.23438, 1.87386e-08
61, 21, -8.23438, 1.87386e-08
61, 22, -8.23438, 1.87386e-08
61, 23, -8.23438, 1.87386e-08
61, 24, -8.23438, 1.87386e-08
61, 25, -8.23438, 1.87386e-08
61, 26, -8.23438, 1.87386e-08
61, 27, -8.23438, 1.87386e-08
61, 28, -8.23438, 1.87386e-08
61, 29, -8.23438, 1.87386e-08
61, 30, -8.23438, 1.87386e-08
61, 31, -8.23438, 1.87386e-08
61, 32, -8.23438, 1.87386e-08
61, 33, -8.23438, 1.87386e-08
61, 34, -8.23438, 1.87386e-08
61, 35, -8.23438, 1.87386e-08
61, 36, -8.23438, 1.87386e-08
61, 37, -8.23438, 1.87386e-08
61, 38, -8.23438, 1.87386e-08
61, 39, -8.23438, 1.87386e-08
61, 40, -8.23438, 1.87386e-08
61, 41, -8.23438, 1.87386e-08
61, 42, -8.23438, 1.87386e-08
61, 43, -8.23438, 1.87386e-08
61, 44, -8.23438, 1.87386e-08
61, 45, -8.23438, 1.87386e-08
61, 46, -8.23438, 1.87386e-08
61, 47, -8.23438, 1.87386e-08
61, 48, -8.23438, 1.87386e-08
61, 49, -8.23438, 1.87386e-08
61, 50, -8.23438, 1.87386e-08
61, 51, -8.23438, 1.87386e-08
61, 52, -8.23438, 1.87386e-08
61, 53, -8.23438, 1.87386e-08
61, 54, -8.23438, 1.87386e-08
61, 55, -8.23438, 1.87386e-08
61, 56, -8.23438, 1.87386e-08
61, 57, -8.23438, 1.87386e-08
61, 58, -8.23438, 1.87386e-08
61, 59, -8.23438, 1.87386e-08
61, 60, -8.23438, 1.87386e-08
61, 61, -8.23438, 1.87386e-08
61, 62, -8.23438, 1.87386e-08
61, 63, -8.23438, 1.87386e-08
62, 0, -7.06494, 2.58192e-08
62, 1, -7.06494, 2.58192e-08
62, 2, -7.06494, 2.58192e-08
62, 3, -7.06494, 2.58192e-08
62, 4, -7.06494, 2.58192e-08
62, 5, -7.06494, 2.58192e-08
62, 6, -7.06494, 2.58192e-08
62, 7, -7.06494, 2.58192e-08
62, 8, -7.06494, 2.58192e-08
62, 9, -7.06494, 2.58192e-08
62, 10, -7.06494, 2.58192e-08
62, 11, -7.06494, 2.58192e-08
62, 12, -7.06494, 2.58192e-08
62, 13, -7.06494, 2.58192e-08
62, 14, -7.06494, 2.58192e-08
62, 15, -7.06494, 2.58192e-08
62, 16, -7.06494, 2.58192e-08
62, 17, -7.06494, 2.58192e-08
62, 18, -7.06494, 2.58192e-08
62, 19, -7.06494, 2.58192e-08
62, 20, -7.06494, 2.58192e-08
62, 21, -7.06494, 2.58192e-08
62, 22, -7.06494, 2.58192e-08
62, 23, -7.06494, 2.58192e-08
62, 24, -7.06494, 2.58192e-08
62, 25, -7.06494, 2.58192e-08
62, 26, -7.06494, 2.58192e-08
62, 27, -7.06494, 2.58192e-08
62, 28, -7.06494, 2.58192e-08
62, 29, -7.06494, 2.58192e-08
62, 30, -7.06494, 2.58192e-08
62, 31, -7.06494, 2.58192e-08
62, 32, -7.06494, 2.58192e-08
62, 33, -7.06494, 2.58192e-08
62, 34, -7.06494, 2.58192e-08
62, 35, -7.06494, 2.58192e-08
62, 36, -7.06494, 2.58192e-08
62, 37, -7.06494, 2.58192e-08
62, 38, -7.06494, 2.58192e-08
62, 39, -7.06494, 2.58192e-08
62, 40, -7.06494, 2.58192e-08
62, 41, -7.06494, 2.58192e-08
62, 42, -7.06494, 2.58192e-08
62, 43, -7.06494, 2.58192e-08
62, 44, -7.06494, 2.58192e-08
62, 45, -7.06494, 2.58192e-08
62, 46, -7.06494, 2.58192e-08
62, 47, -7.06494, 2.58192e-08
62, 48, -7.06494, 2.58192e-08
62, 49, -7.06494, 2.58192e-08
62, 50, -7.06494, 2.58192e-08
62, 51, -7.06494, 2.58192e-08
62, 52, -7.06494, 2.58192e-08
62, 53, -7.06494, 2.58192e-08
62, 54, -7.06494, 2.58192e-08
62, 55, -7.06494, 2.58192e-08
62, 56, -7.06494, 2.58192e-08
62, 57, -7.06494, 2.58192e-08
62, 58, -7.06494, 2.58192e-08
62, 59, -7.06494, 2.58192e-08
62, 60, -7.06494, 2.58192e-08
62, 61, -7.06494, 2.58192e-08
62, 62, -7.06494, 2.58192e-08
62, 63, -7.06494, 2.58192e-08
63, 0, -5.59585, 4.15007e-08
63, 1, -5.59585, 4.15007e-08
63, 2, -5.59585, 4.15007e-08
63, 3, -5.59585, 4.15007e-08
63, 4, -5.59585, 4.15007e-08
63, 5, -5.59585, 4.15007e-08
63, 6, -5.59585, 4.15007e-08
63, 7, -5.59585, 4.15007e-08
63, 8, -5.59585, 4.15007e-08
63, 9, -5.59585, 4.15007e-08
63, 10, -5.59585, 4.15007e-08
63, 11, -5.59585, 4.15007e-08
63, 12, -5.59585, 4.15007e-08
63, 13, -5.59585, 4.15007e-08
63, 14, -5.59585, 4.15007e-08
63, 15, -5.59585, 4.15007e-08
63, 16, -5.59585, 4.15007e-08
63, 17, -5.59585, 4.15007e-08
63, 18, -5.59585, 4.15007e-08
63, 19, -5.59585, 4.15007e-08
63, 20, -5.59585, 4.15007e-08
63, 21, -5.59585, 4.15007e-08
63, 22, -5.59585, 4.15007e-08
63, 23, -5.59585, 4.15007e-08
63, 24, -5.59585, 4.15007e-08
63, 25, -5.59585, 4.15007e-08
63, 26, -5.59585, 4.15007e-08
63, 27, -5.59585, 4.15007e-08
63, 28, -5.59585, 4.15007e-08
63, 29, -5.59585, 4.15007e-08
63, 30, -5.59585, 4.15007e-08
63, 31, -5.59585, 4.15007e-08
63, 32, -5.59585, 4.15007e-08
63, 33, -5.59585, 4.15007e-08
63, 34, -5.59585, 4.15007e-08
63, 35, -5.59585, 4.15007e-08
63, 36, -5.59585, 4.15007e-08
63, 37, -5.59585, 4.15007e-08
63, 38, -5.59585, 4.15007e-08
63, 39, -5.59585, 4.15007e-08
63, 40, -5.59585, 4.15007e-08
63, 41, -5.59585, 4.15007e-08
63, 42, -5.59585, 4.15007e-08
63, 43, -5.59585, 4.15007e-08
63, 44, -5.59585, 4.15007e-08
63, 45, -5.59585, 4.15007e-08
63, 46, -5.59585, 4.15007e-08
63, 47, -5.59585, 4.15007e-08
63, 48, -5.59585, 4.15007e-08
63, 49, -5.59585, 4.15007e-08
63, 50, -5.59585, 4.15007e-08
63, 51, -5.59585, 4.15007e-08
63, 52, -5.59585, 4.15007e-08
63, 53, -5.59585, 4.15007e-08
63, 54, -5.59585, 4.15007e-08
63, 55, -5.59585, 4.15007e-08
63, 56, -5.59585, 4.15007e-08
63, 57, -5.59585, 4.15007e-08
63, 58, -5.59585, 4.15007e-08
63, 59, -5.59585, 4.15007e-08
63, 60, -5.59585, 4.15007e-08
63, 61, -5.59585, 4.15007e-08
63, 62, -5.59585, 4.15007e-08
63, 63, -5.59585, 4.15007e-08
Best Result: -12.548752 eV
